IND,VIU,Location,Year,HOUSE_ID
18331281,VIU,SFLL,1833,269
18331280,VIU,SFLL,1833,269
18331279,VIU,SFLL,1833,269
18331278,VIU,SFLL,1833,269
18781537,VIU,SFLL,1878,376
18781536,VIU,SFLL,1878,376
18781535,VIU,SFLL,1878,376
18781534,VIU,SFLL,1878,376
18781533,VIU,SFLL,1878,376
18781532,VIU,SFLL,1878,376
18781541,VIU,SFLL,1878,377
18781540,VIU,SFLL,1878,377
18781539,VIU,SFLL,1878,377
18781538,VIU,SFLL,1878,377
18781544,VIU,SFLL,1878,378
18781543,VIU,SFLL,1878,378
18781542,VIU,SFLL,1878,378
18811952,VIU,SFLL,1881,429
18811951,VIU,SFLL,1881,429
18811950,VIU,SFLL,1881,429
18811949,VIU,SFLL,1881,429
18811948,VIU,SFLL,1881,429
18811947,VIU,SFLL,1881,429
18811946,VIU,SFLL,1881,429
18892071,VIU,SFLL,1889,430
18892070,VIU,SFLL,1889,430
18892069,VIU,SFLL,1889,430
18892068,VIU,SFLL,1889,430
18892067,VIU,SFLL,1889,430
18331285,VIU,SFLL,1833,270
18331284,VIU,SFLL,1833,270
18781567,VIU,SFLL,1878,382
18781566,VIU,SFLL,1878,382
18781565,VIU,SFLL,1878,382
18781564,VIU,SFLL,1878,382
18781563,VIU,SFLL,1878,382
18781562,VIU,SFLL,1878,382
18811981,VIU,SFLL,1881,433
18811980,VIU,SFLL,1881,433
18811979,VIU,SFLL,1881,433
18811978,VIU,SFLL,1881,433
18811977,VIU,SFLL,1881,433
18811976,VIU,SFLL,1881,433
18891978,VIU,SFLL,1889,408
18891977,VIU,SFLL,1889,408
18891976,VIU,SFLL,1889,408
18891975,VIU,SFLL,1889,408
18891974,VIU,SFLL,1889,408
18891973,VIU,SFLL,1889,408
18891972,VIU,SFLL,1889,408
18891971,VIU,SFLL,1889,408
18331290,VIU,SFLL,1833,271
18331289,VIU,SFLL,1833,271
18331288,VIU,SFLL,1833,271
18331287,VIU,SFLL,1833,271
18331286,VIU,SFLL,1833,271
18811991,VIU,SFLL,1881,434
18811990,VIU,SFLL,1881,434
18811989,VIU,SFLL,1881,434
18811988,VIU,SFLL,1881,434
18811987,VIU,SFLL,1881,434
18811986,VIU,SFLL,1881,434
18811985,VIU,SFLL,1881,434
18811984,VIU,SFLL,1881,434
18811983,VIU,SFLL,1881,434
18811982,VIU,SFLL,1881,434
18892079,VIU,SFLL,1889,432
18892078,VIU,SFLL,1889,432
18781505,VIU,SFLL,1878,367
18781504,VIU,SFLL,1878,367
18781503,VIU,SFLL,1878,367
18781502,VIU,SFLL,1878,367
18781501,VIU,SFLL,1878,367
18781500,VIU,SFLL,1878,367
18811917,VIU,SFLL,1881,422
18811916,VIU,SFLL,1881,422
18811915,VIU,SFLL,1881,422
18811914,VIU,SFLL,1881,422
18811913,VIU,SFLL,1881,422
18891947,VIU,SFLL,1889,402
18891946,VIU,SFLL,1889,402
18891945,VIU,SFLL,1889,402
18891944,VIU,SFLL,1889,402
18891943,VIU,SFLL,1889,402
18781548,VIU,SFLL,1878,379
18781547,VIU,SFLL,1878,379
18781546,VIU,SFLL,1878,379
18781545,VIU,SFLL,1878,379
18811966,VIU,SFLL,1881,431
18811965,VIU,SFLL,1881,431
18811964,VIU,SFLL,1881,431
18811963,VIU,SFLL,1881,431
18811962,VIU,SFLL,1881,431
18811961,VIU,SFLL,1881,431
18891969,VIU,SFLL,1889,406
18891968,VIU,SFLL,1889,406
18891967,VIU,SFLL,1889,406
18891966,VIU,SFLL,1889,406
18891965,VIU,SFLL,1889,406
18891964,VIU,SFLL,1889,406
18891963,VIU,SFLL,1889,406
18781561,VIU,SFLL,1878,381
18781560,VIU,SFLL,1878,381
18781559,VIU,SFLL,1878,381
18781558,VIU,SFLL,1878,381
18781557,VIU,SFLL,1878,381
18781556,VIU,SFLL,1878,381
18781555,VIU,SFLL,1878,381
18781554,VIU,SFLL,1878,381
18781553,VIU,SFLL,1878,381
18781552,VIU,SFLL,1878,381
18781551,VIU,SFLL,1878,381
18811975,VIU,SFLL,1881,432
18811974,VIU,SFLL,1881,432
18811973,VIU,SFLL,1881,432
18811972,VIU,SFLL,1881,432
18811971,VIU,SFLL,1881,432
18811970,VIU,SFLL,1881,432
18811969,VIU,SFLL,1881,432
18811968,VIU,SFLL,1881,432
18811967,VIU,SFLL,1881,432
18892077,VIU,SFLL,1889,431
18892076,VIU,SFLL,1889,431
18892075,VIU,SFLL,1889,431
18892074,VIU,SFLL,1889,431
18892073,VIU,SFLL,1889,431
18892072,VIU,SFLL,1889,431
18781571,VIU,SFLL,1878,383
18781570,VIU,SFLL,1878,383
18781569,VIU,SFLL,1878,383
18781568,VIU,SFLL,1878,383
18812009,VIU,SFLL,1881,437
18812008,VIU,SFLL,1881,437
18812007,VIU,SFLL,1881,437
18812006,VIU,SFLL,1881,437
18892084,VIU,SFLL,1889,433
18892083,VIU,SFLL,1889,433
18892082,VIU,SFLL,1889,433
18892081,VIU,SFLL,1889,433
18892080,VIU,SFLL,1889,433
18781578,VIU,SFLL,1878,384
18781577,VIU,SFLL,1878,384
18781576,VIU,SFLL,1878,384
18781575,VIU,SFLL,1878,384
18781574,VIU,SFLL,1878,384
18781573,VIU,SFLL,1878,384
18781572,VIU,SFLL,1878,384
18781579,VIU,SFLL,1878,385
18781587,VIU,SFLL,1878,386
18781586,VIU,SFLL,1878,386
18781585,VIU,SFLL,1878,386
18781584,VIU,SFLL,1878,386
18781583,VIU,SFLL,1878,386
18781582,VIU,SFLL,1878,386
18781581,VIU,SFLL,1878,386
18781580,VIU,SFLL,1878,386
18812017,VIU,SFLL,1881,438
18812016,VIU,SFLL,1881,438
18812015,VIU,SFLL,1881,438
18812014,VIU,SFLL,1881,438
18812013,VIU,SFLL,1881,438
18812012,VIU,SFLL,1881,438
18812011,VIU,SFLL,1881,438
18812010,VIU,SFLL,1881,438
18891981,VIU,SFLL,1889,409
18891980,VIU,SFLL,1889,409
18891979,VIU,SFLL,1889,409
18781590,VIU,SFLL,1878,387
18781589,VIU,SFLL,1878,387
18781588,VIU,SFLL,1878,387
18812023,VIU,SFLL,1881,440
18812022,VIU,SFLL,1881,440
18812021,VIU,SFLL,1881,440
18891989,VIU,SFLL,1889,411
18891988,VIU,SFLL,1889,411
18891987,VIU,SFLL,1889,411
18891986,VIU,SFLL,1889,411
18781599,VIU,SFLL,1878,389
18781598,VIU,SFLL,1878,389
18781597,VIU,SFLL,1878,389
18781596,VIU,SFLL,1878,389
18781595,VIU,SFLL,1878,389
18781594,VIU,SFLL,1878,389
18812030,VIU,SFLL,1881,441
18812029,VIU,SFLL,1881,441
18812028,VIU,SFLL,1881,441
18812027,VIU,SFLL,1881,441
18812026,VIU,SFLL,1881,441
18812025,VIU,SFLL,1881,441
18812024,VIU,SFLL,1881,441
18892093,VIU,SFLL,1889,435
18892092,VIU,SFLL,1889,435
18892091,VIU,SFLL,1889,435
18892090,VIU,SFLL,1889,435
18892089,VIU,SFLL,1889,435
18892088,VIU,SFLL,1889,435
18781606,VIU,SFLL,1878,391
18781605,VIU,SFLL,1878,391
18781604,VIU,SFLL,1878,391
18812035,VIU,SFLL,1881,443
18812034,VIU,SFLL,1881,443
18892101,VIU,SFLL,1889,436
18892100,VIU,SFLL,1889,436
18892099,VIU,SFLL,1889,436
18892098,VIU,SFLL,1889,436
18892097,VIU,SFLL,1889,436
18892096,VIU,SFLL,1889,436
18892095,VIU,SFLL,1889,436
18892094,VIU,SFLL,1889,436
18781608,VIU,SFLL,1878,392
18781607,VIU,SFLL,1878,392
18781609,VIU,SFLL,1878,393
18812037,VIU,SFLL,1881,444
18812036,VIU,SFLL,1881,444
18891997,VIU,SFLL,1889,413
18891996,VIU,SFLL,1889,413
18891995,VIU,SFLL,1889,413
18891994,VIU,SFLL,1889,413
18891993,VIU,SFLL,1889,413
18891992,VIU,SFLL,1889,413
18781615,VIU,SFLL,1878,394
18781614,VIU,SFLL,1878,394
18781613,VIU,SFLL,1878,394
18781612,VIU,SFLL,1878,394
18781611,VIU,SFLL,1878,394
18781610,VIU,SFLL,1878,394
18812038,VIU,SFLL,1881,445
18892105,VIU,SFLL,1889,437
18892104,VIU,SFLL,1889,437
18892103,VIU,SFLL,1889,437
18892102,VIU,SFLL,1889,437
18781620,VIU,SFLL,1878,395
18781619,VIU,SFLL,1878,395
18781618,VIU,SFLL,1878,395
18781617,VIU,SFLL,1878,395
18781616,VIU,SFLL,1878,395
18781623,VIU,SFLL,1878,396
18781622,VIU,SFLL,1878,396
18781621,VIU,SFLL,1878,396
18812047,VIU,SFLL,1881,447
18812046,VIU,SFLL,1881,447
18812045,VIU,SFLL,1881,447
18812044,VIU,SFLL,1881,447
18812043,VIU,SFLL,1881,447
18812042,VIU,SFLL,1881,447
18892001,VIU,SFLL,1889,414
18892000,VIU,SFLL,1889,414
18891999,VIU,SFLL,1889,414
18891998,VIU,SFLL,1889,414
18781627,VIU,SFLL,1878,397
18781626,VIU,SFLL,1878,397
18781625,VIU,SFLL,1878,397
18781624,VIU,SFLL,1878,397
18781631,VIU,SFLL,1878,398
18781630,VIU,SFLL,1878,398
18781629,VIU,SFLL,1878,398
18781628,VIU,SFLL,1878,398
18781633,VIU,SFLL,1878,399
18812059,VIU,SFLL,1881,449
18812058,VIU,SFLL,1881,449
18812057,VIU,SFLL,1881,449
18812056,VIU,SFLL,1881,449
18812055,VIU,SFLL,1881,449
18892110,VIU,SFLL,1889,438
18892109,VIU,SFLL,1889,438
18892108,VIU,SFLL,1889,438
18892107,VIU,SFLL,1889,438
18892106,VIU,SFLL,1889,438
18781637,VIU,SFLL,1878,400
18781636,VIU,SFLL,1878,400
18781635,VIU,SFLL,1878,400
18781634,VIU,SFLL,1878,400
18781638,VIU,SFLL,1878,401
18812065,VIU,SFLL,1881,450
18812064,VIU,SFLL,1881,450
18812063,VIU,SFLL,1881,450
18812062,VIU,SFLL,1881,450
18812061,VIU,SFLL,1881,450
18781642,VIU,SFLL,1878,402
18781641,VIU,SFLL,1878,402
18781640,VIU,SFLL,1878,402
18781639,VIU,SFLL,1878,402
18812069,VIU,SFLL,1881,451
18812068,VIU,SFLL,1881,451
18812067,VIU,SFLL,1881,451
18812066,VIU,SFLL,1881,451
18892115,VIU,SFLL,1889,439
18892114,VIU,SFLL,1889,439
18892113,VIU,SFLL,1889,439
18892112,VIU,SFLL,1889,439
18892111,VIU,SFLL,1889,439
18781649,VIU,SFLL,1878,403
18781648,VIU,SFLL,1878,403
18781647,VIU,SFLL,1878,403
18781646,VIU,SFLL,1878,403
18781645,VIU,SFLL,1878,403
18781644,VIU,SFLL,1878,403
18781643,VIU,SFLL,1878,403
18812075,VIU,SFLL,1881,452
18812074,VIU,SFLL,1881,452
18812073,VIU,SFLL,1881,452
18812072,VIU,SFLL,1881,452
18812071,VIU,SFLL,1881,452
18812070,VIU,SFLL,1881,452
18892004,VIU,SFLL,1889,415
18892003,VIU,SFLL,1889,415
18892002,VIU,SFLL,1889,415
18781654,VIU,SFLL,1878,404
18781653,VIU,SFLL,1878,404
18781652,VIU,SFLL,1878,404
18781651,VIU,SFLL,1878,404
18781650,VIU,SFLL,1878,404
18812077,VIU,SFLL,1881,453
18812076,VIU,SFLL,1881,453
18892119,VIU,SFLL,1889,440
18892118,VIU,SFLL,1889,440
18892117,VIU,SFLL,1889,440
18892116,VIU,SFLL,1889,440
18781659,VIU,SFLL,1878,405
18781658,VIU,SFLL,1878,405
18781657,VIU,SFLL,1878,405
18781656,VIU,SFLL,1878,405
18781655,VIU,SFLL,1878,405
18812082,VIU,SFLL,1881,454
18812081,VIU,SFLL,1881,454
18812080,VIU,SFLL,1881,454
18812079,VIU,SFLL,1881,454
18812078,VIU,SFLL,1881,454
18892009,VIU,SFLL,1889,416
18892008,VIU,SFLL,1889,416
18892007,VIU,SFLL,1889,416
18892006,VIU,SFLL,1889,416
18892005,VIU,SFLL,1889,416
18781665,VIU,SFLL,1878,406
18781664,VIU,SFLL,1878,406
18781663,VIU,SFLL,1878,406
18781662,VIU,SFLL,1878,406
18781661,VIU,SFLL,1878,406
18781660,VIU,SFLL,1878,406
18781668,VIU,SFLL,1878,407
18781667,VIU,SFLL,1878,407
18781666,VIU,SFLL,1878,407
18812088,VIU,SFLL,1881,455
18812087,VIU,SFLL,1881,455
18812086,VIU,SFLL,1881,455
18812085,VIU,SFLL,1881,455
18812084,VIU,SFLL,1881,455
18812083,VIU,SFLL,1881,455
18892127,VIU,SFLL,1889,441
18892126,VIU,SFLL,1889,441
18892125,VIU,SFLL,1889,441
18892124,VIU,SFLL,1889,441
18892123,VIU,SFLL,1889,441
18892122,VIU,SFLL,1889,441
18892121,VIU,SFLL,1889,441
18892120,VIU,SFLL,1889,441
18781674,VIU,SFLL,1878,408
18781673,VIU,SFLL,1878,408
18781672,VIU,SFLL,1878,408
18781671,VIU,SFLL,1878,408
18781670,VIU,SFLL,1878,408
18781669,VIU,SFLL,1878,408
18812095,VIU,SFLL,1881,457
18812094,VIU,SFLL,1881,457
18812093,VIU,SFLL,1881,457
18812092,VIU,SFLL,1881,457
18812091,VIU,SFLL,1881,457
18892012,VIU,SFLL,1889,417
18892011,VIU,SFLL,1889,417
18892010,VIU,SFLL,1889,417
18781679,VIU,SFLL,1878,409
18781678,VIU,SFLL,1878,409
18781677,VIU,SFLL,1878,409
18781676,VIU,SFLL,1878,409
18781675,VIU,SFLL,1878,409
18812101,VIU,SFLL,1881,458
18812100,VIU,SFLL,1881,458
18812099,VIU,SFLL,1881,458
18812098,VIU,SFLL,1881,458
18812097,VIU,SFLL,1881,458
18812096,VIU,SFLL,1881,458
18892130,VIU,SFLL,1889,442
18892129,VIU,SFLL,1889,442
18892128,VIU,SFLL,1889,442
18781685,VIU,SFLL,1878,410
18781684,VIU,SFLL,1878,410
18781683,VIU,SFLL,1878,410
18781682,VIU,SFLL,1878,410
18781681,VIU,SFLL,1878,410
18781680,VIU,SFLL,1878,410
18812105,VIU,SFLL,1881,459
18812104,VIU,SFLL,1881,459
18812103,VIU,SFLL,1881,459
18812102,VIU,SFLL,1881,459
18892016,VIU,SFLL,1889,418
18892015,VIU,SFLL,1889,418
18892014,VIU,SFLL,1889,418
18892013,VIU,SFLL,1889,418
18781688,VIU,SFLL,1878,411
18781687,VIU,SFLL,1878,411
18781686,VIU,SFLL,1878,411
18812108,VIU,SFLL,1881,460
18812107,VIU,SFLL,1881,460
18812106,VIU,SFLL,1881,460
18892135,VIU,SFLL,1889,443
18892134,VIU,SFLL,1889,443
18892133,VIU,SFLL,1889,443
18892132,VIU,SFLL,1889,443
18892131,VIU,SFLL,1889,443
18781693,VIU,SFLL,1878,412
18781692,VIU,SFLL,1878,412
18781691,VIU,SFLL,1878,412
18781690,VIU,SFLL,1878,412
18781689,VIU,SFLL,1878,412
18781694,VIU,SFLL,1878,413
18812120,VIU,SFLL,1881,462
18812119,VIU,SFLL,1881,462
18812118,VIU,SFLL,1881,462
18812117,VIU,SFLL,1881,462
18812116,VIU,SFLL,1881,462
18812115,VIU,SFLL,1881,462
18812114,VIU,SFLL,1881,462
18812113,VIU,SFLL,1881,462
18812112,VIU,SFLL,1881,462
18892141,VIU,SFLL,1889,444
18892140,VIU,SFLL,1889,444
18892139,VIU,SFLL,1889,444
18892138,VIU,SFLL,1889,444
18892137,VIU,SFLL,1889,444
18892136,VIU,SFLL,1889,444
18781698,VIU,SFLL,1878,414
18781697,VIU,SFLL,1878,414
18781696,VIU,SFLL,1878,414
18781695,VIU,SFLL,1878,414
18812124,VIU,SFLL,1881,463
18812123,VIU,SFLL,1881,463
18812122,VIU,SFLL,1881,463
18812121,VIU,SFLL,1881,463
18892145,VIU,SFLL,1889,445
18892144,VIU,SFLL,1889,445
18892143,VIU,SFLL,1889,445
18892142,VIU,SFLL,1889,445
18781703,VIU,SFLL,1878,415
18781702,VIU,SFLL,1878,415
18781701,VIU,SFLL,1878,415
18781700,VIU,SFLL,1878,415
18781699,VIU,SFLL,1878,415
18812130,VIU,SFLL,1881,464
18812129,VIU,SFLL,1881,464
18812128,VIU,SFLL,1881,464
18812127,VIU,SFLL,1881,464
18812126,VIU,SFLL,1881,464
18812125,VIU,SFLL,1881,464
18892149,VIU,SFLL,1889,446
18892148,VIU,SFLL,1889,446
18892147,VIU,SFLL,1889,446
18892146,VIU,SFLL,1889,446
18781708,VIU,SFLL,1878,416
18781707,VIU,SFLL,1878,416
18781706,VIU,SFLL,1878,416
18781705,VIU,SFLL,1878,416
18781704,VIU,SFLL,1878,416
18782744,VIU,SFLL,1878,669
18782743,VIU,SFLL,1878,669
18782742,VIU,SFLL,1878,669
18782741,VIU,SFLL,1878,669
18782740,VIU,SFLL,1878,669
18812136,VIU,SFLL,1881,465
18812135,VIU,SFLL,1881,465
18812134,VIU,SFLL,1881,465
18812133,VIU,SFLL,1881,465
18812132,VIU,SFLL,1881,465
18812131,VIU,SFLL,1881,465
18892156,VIU,SFLL,1889,447
18892155,VIU,SFLL,1889,447
18892154,VIU,SFLL,1889,447
18892153,VIU,SFLL,1889,447
18892152,VIU,SFLL,1889,447
18892151,VIU,SFLL,1889,447
18892150,VIU,SFLL,1889,447
18781715,VIU,SFLL,1878,417
18781714,VIU,SFLL,1878,417
18781713,VIU,SFLL,1878,417
18781712,VIU,SFLL,1878,417
18781711,VIU,SFLL,1878,417
18781710,VIU,SFLL,1878,417
18781709,VIU,SFLL,1878,417
18892241,VIU,SFLL,1881,466
18812143,VIU,SFLL,1881,466
18812142,VIU,SFLL,1881,466
18812141,VIU,SFLL,1881,466
18812140,VIU,SFLL,1881,466
18812139,VIU,SFLL,1881,466
18812138,VIU,SFLL,1881,466
18812137,VIU,SFLL,1881,466
18892158,VIU,SFLL,1889,448
18892157,VIU,SFLL,1889,448
18781722,VIU,SFLL,1878,419
18812150,VIU,SFLL,1881,467
18812149,VIU,SFLL,1881,467
18812148,VIU,SFLL,1881,467
18812147,VIU,SFLL,1881,467
18812146,VIU,SFLL,1881,467
18812145,VIU,SFLL,1881,467
18812144,VIU,SFLL,1881,467
18892161,VIU,SFLL,1889,449
18892160,VIU,SFLL,1889,449
18892159,VIU,SFLL,1889,449
18781728,VIU,SFLL,1878,420
18781727,VIU,SFLL,1878,420
18781726,VIU,SFLL,1878,420
18781725,VIU,SFLL,1878,420
18781724,VIU,SFLL,1878,420
18781723,VIU,SFLL,1878,420
18812155,VIU,SFLL,1881,468
18812154,VIU,SFLL,1881,468
18812153,VIU,SFLL,1881,468
18812152,VIU,SFLL,1881,468
18812151,VIU,SFLL,1881,468
18892165,VIU,SFLL,1889,450
18892164,VIU,SFLL,1889,450
18892163,VIU,SFLL,1889,450
18892162,VIU,SFLL,1889,450
18781733,VIU,SFLL,1878,421
18781732,VIU,SFLL,1878,421
18781731,VIU,SFLL,1878,421
18781730,VIU,SFLL,1878,421
18781729,VIU,SFLL,1878,421
18812160,VIU,SFLL,1881,469
18812159,VIU,SFLL,1881,469
18812158,VIU,SFLL,1881,469
18812157,VIU,SFLL,1881,469
18812156,VIU,SFLL,1881,469
18892168,VIU,SFLL,1889,451
18892167,VIU,SFLL,1889,451
18892166,VIU,SFLL,1889,451
18781736,VIU,SFLL,1878,422
18781735,VIU,SFLL,1878,422
18781734,VIU,SFLL,1878,422
18812162,VIU,SFLL,1881,470
18812161,VIU,SFLL,1881,470
18892174,VIU,SFLL,1889,452
18892173,VIU,SFLL,1889,452
18892172,VIU,SFLL,1889,452
18892171,VIU,SFLL,1889,452
18892170,VIU,SFLL,1889,452
18892169,VIU,SFLL,1889,452
18781740,VIU,SFLL,1878,423
18781739,VIU,SFLL,1878,423
18781738,VIU,SFLL,1878,423
18781737,VIU,SFLL,1878,423
18812167,VIU,SFLL,1881,471
18812166,VIU,SFLL,1881,471
18812165,VIU,SFLL,1881,471
18812164,VIU,SFLL,1881,471
18812163,VIU,SFLL,1881,471
18781743,VIU,SFLL,1878,424
18781742,VIU,SFLL,1878,424
18781741,VIU,SFLL,1878,424
18781747,VIU,SFLL,1878,425
18781746,VIU,SFLL,1878,425
18781745,VIU,SFLL,1878,425
18781744,VIU,SFLL,1878,425
18812172,VIU,SFLL,1881,472
18812171,VIU,SFLL,1881,472
18812170,VIU,SFLL,1881,472
18812169,VIU,SFLL,1881,472
18812168,VIU,SFLL,1881,472
18892178,VIU,SFLL,1889,453
18892177,VIU,SFLL,1889,453
18892176,VIU,SFLL,1889,453
18892175,VIU,SFLL,1889,453
18781748,VIU,SFLL,1878,426
18781749,VIU,SFLL,1878,426
18781754,VIU,SFLL,1878,427
18781753,VIU,SFLL,1878,427
18781752,VIU,SFLL,1878,427
18781751,VIU,SFLL,1878,427
18781750,VIU,SFLL,1878,427
18812175,VIU,SFLL,1881,473
18812174,VIU,SFLL,1881,473
18812173,VIU,SFLL,1881,473
18781761,VIU,SFLL,1878,428
18781760,VIU,SFLL,1878,428
18781759,VIU,SFLL,1878,428
18781758,VIU,SFLL,1878,428
18781757,VIU,SFLL,1878,428
18781756,VIU,SFLL,1878,428
18781755,VIU,SFLL,1878,428
18781767,VIU,SFLL,1878,429
18781766,VIU,SFLL,1878,429
18781765,VIU,SFLL,1878,429
18781764,VIU,SFLL,1878,429
18781763,VIU,SFLL,1878,429
18781762,VIU,SFLL,1878,429
18812180,VIU,SFLL,1881,474
18812179,VIU,SFLL,1881,474
18812178,VIU,SFLL,1881,474
18812177,VIU,SFLL,1881,474
18812176,VIU,SFLL,1881,474
18813006,VIU,SFLL,1881,641
18811861,VIU,SFLL,1881,412
18811860,VIU,SFLL,1881,412
18811859,VIU,SFLL,1881,412
18811858,VIU,SFLL,1881,412
18811865,VIU,SFLL,1881,413
18811864,VIU,SFLL,1881,413
18811863,VIU,SFLL,1881,413
18811862,VIU,SFLL,1881,413
18811875,VIU,SFLL,1881,414
18811874,VIU,SFLL,1881,414
18811873,VIU,SFLL,1881,414
18811872,VIU,SFLL,1881,414
18811871,VIU,SFLL,1881,414
18811870,VIU,SFLL,1881,414
18811869,VIU,SFLL,1881,414
18811868,VIU,SFLL,1881,414
18811867,VIU,SFLL,1881,414
18811866,VIU,SFLL,1881,414
18811884,VIU,SFLL,1881,415
18811883,VIU,SFLL,1881,415
18811882,VIU,SFLL,1881,415
18811881,VIU,SFLL,1881,415
18811880,VIU,SFLL,1881,415
18811879,VIU,SFLL,1881,415
18811878,VIU,SFLL,1881,415
18811877,VIU,SFLL,1881,415
18811876,VIU,SFLL,1881,415
18811896,VIU,SFLL,1881,417
18811895,VIU,SFLL,1881,417
18811894,VIU,SFLL,1881,417
18811893,VIU,SFLL,1881,417
18811892,VIU,SFLL,1881,417
18811891,VIU,SFLL,1881,417
18811890,VIU,SFLL,1881,417
18811889,VIU,SFLL,1881,417
18811888,VIU,SFLL,1881,417
18811887,VIU,SFLL,1881,417
18811886,VIU,SFLL,1881,417
18811960,VIU,SFLL,1881,430
18811959,VIU,SFLL,1881,430
18811958,VIU,SFLL,1881,430
18811957,VIU,SFLL,1881,430
18811956,VIU,SFLL,1881,430
18811955,VIU,SFLL,1881,430
18811954,VIU,SFLL,1881,430
18811953,VIU,SFLL,1881,430
18812002,VIU,SFLL,1881,435
18812001,VIU,SFLL,1881,435
18812000,VIU,SFLL,1881,435
18811999,VIU,SFLL,1881,435
18811998,VIU,SFLL,1881,435
18811997,VIU,SFLL,1881,435
18811996,VIU,SFLL,1881,435
18811995,VIU,SFLL,1881,435
18811994,VIU,SFLL,1881,435
18811993,VIU,SFLL,1881,435
18811992,VIU,SFLL,1881,435
18812998,VIU,SFLL,1881,639
18812997,VIU,SFLL,1881,639
18812996,VIU,SFLL,1881,639
18812995,VIU,SFLL,1881,639
18812994,VIU,SFLL,1881,639
18812005,VIU,SFLL,1881,436
18812004,VIU,SFLL,1881,436
18812003,VIU,SFLL,1881,436
18812020,VIU,SFLL,1881,439
18812019,VIU,SFLL,1881,439
18812018,VIU,SFLL,1881,439
18892087,VIU,SFLL,1889,434
18892086,VIU,SFLL,1889,434
18892085,VIU,SFLL,1889,434
18812033,VIU,SFLL,1881,442
18812032,VIU,SFLL,1881,442
18812031,VIU,SFLL,1881,442
18891991,VIU,SFLL,1889,412
18891990,VIU,SFLL,1889,412
18812041,VIU,SFLL,1881,446
18812040,VIU,SFLL,1881,446
18812039,VIU,SFLL,1881,446
18812054,VIU,SFLL,1881,448
18812053,VIU,SFLL,1881,448
18812052,VIU,SFLL,1881,448
18812051,VIU,SFLL,1881,448
18812050,VIU,SFLL,1881,448
18812049,VIU,SFLL,1881,448
18812048,VIU,SFLL,1881,448
18812090,VIU,SFLL,1881,456
18812089,VIU,SFLL,1881,456
18812111,VIU,SFLL,1881,461
18812110,VIU,SFLL,1881,461
18812109,VIU,SFLL,1881,461
18892018,VIU,SFLL,1889,419
18892017,VIU,SFLL,1889,419
18812184,VIU,SFLL,1881,475
18812183,VIU,SFLL,1881,475
18812182,VIU,SFLL,1881,475
18812181,VIU,SFLL,1881,475
18891920,VIU,SFLL,1889,395
18891919,VIU,SFLL,1889,395
18891918,VIU,SFLL,1889,395
18891917,VIU,SFLL,1889,395
18891923,VIU,SFLL,1889,396
18891922,VIU,SFLL,1889,396
18891921,VIU,SFLL,1889,396
18891970,VIU,SFLL,1889,407
18891985,VIU,SFLL,1889,410
18891984,VIU,SFLL,1889,410
18891983,VIU,SFLL,1889,410
18891982,VIU,SFLL,1889,410
18892019,VIU,SFLL,1889,420
18892024,VIU,SFLL,1889,421
18892023,VIU,SFLL,1889,421
18892022,VIU,SFLL,1889,421
18892021,VIU,SFLL,1889,421
18892020,VIU,SFLL,1889,421
18892026,VIU,SFLL,1889,422
18892025,VIU,SFLL,1889,422
18892028,VIU,SFLL,1889,423
18892027,VIU,SFLL,1889,423
18892183,VIU,SFLL,1889,454
18892182,VIU,SFLL,1889,454
18892181,VIU,SFLL,1889,454
18892180,VIU,SFLL,1889,454
18892179,VIU,SFLL,1889,454
18331294,VIU,SFLL,1833,272
18331293,VIU,SFLL,1833,272
18331292,VIU,SFLL,1833,272
18331291,VIU,SFLL,1833,272
18391041,VIU,SFLL,1839,572
18391040,VIU,SFLL,1839,572
18391039,VIU,SFLL,1839,572
18391038,VIU,SFLL,1839,572
18391037,VIU,SFLL,1839,572
18391036,VIU,SFLL,1839,572
18391035,VIU,SFLL,1839,572
18331301,VIU,SFLL,1833,273
18331300,VIU,SFLL,1833,273
18331299,VIU,SFLL,1833,273
18331298,VIU,SFLL,1833,273
18331297,VIU,SFLL,1833,273
18331296,VIU,SFLL,1833,273
18331295,VIU,SFLL,1833,273
18391047,VIU,SFLL,1839,573
18391046,VIU,SFLL,1839,573
18391045,VIU,SFLL,1839,573
18391044,VIU,SFLL,1839,573
18391043,VIU,SFLL,1839,573
18391042,VIU,SFLL,1839,573
18331307,VIU,SFLL,1833,274
18331306,VIU,SFLL,1833,274
18331305,VIU,SFLL,1833,274
18331304,VIU,SFLL,1833,274
18331303,VIU,SFLL,1833,274
18331302,VIU,SFLL,1833,274
18391057,VIU,SFLL,1839,574
18391056,VIU,SFLL,1839,574
18391055,VIU,SFLL,1839,574
18391054,VIU,SFLL,1839,574
18391053,VIU,SFLL,1839,574
18391052,VIU,SFLL,1839,574
18391051,VIU,SFLL,1839,574
18391050,VIU,SFLL,1839,574
18391049,VIU,SFLL,1839,574
18391048,VIU,SFLL,1839,574
18331311,VIU,SFLL,1833,275
18331310,VIU,SFLL,1833,275
18331309,VIU,SFLL,1833,275
18331308,VIU,SFLL,1833,275
18391064,VIU,SFLL,1839,575
18391063,VIU,SFLL,1839,575
18391062,VIU,SFLL,1839,575
18391061,VIU,SFLL,1839,575
18391060,VIU,SFLL,1839,575
18391059,VIU,SFLL,1839,575
18391058,VIU,SFLL,1839,575
