ID_1,Relacio,Relacio_Harmonitzada,ID_2
18810069,null,fill,18810072
18810069,null,filla,18810071
18810069,esposa,esposa,18810070
18810069,jefe,jefe,18810069
18810074,null,cunyada,18810078
18810074,null,sogre,18810077
18810074,null,fill,18810076
18810074,esposa,esposa,18810075
18810074,jefe,jefe,18810074
18810079,null,filla,18810083
18810079,null,fill,18810082
18810079,null,filla,18810081
18810079,esposa,esposa,18810080
18810079,jefe,jefe,18810079
18810084,null,fill,18810087
18810084,null,fill,18810086
18810084,esposa,esposa,18810085
18810084,jefe,jefe,18810084
18810088,null,altres,18810093
18810088,null,fill,18810092
18810088,null,fill,18810091
18810088,null,fill,18810090
18810088,esposa,esposa,18810089
18810088,jefe,jefe,18810088
18810094,null,fill,18810097
18810094,null,fill,18810096
18810094,esposa,esposa,18810095
18810094,jefe,jefe,18810094
18810098,null,altres,18810100
18810098,esposa,esposa,18810099
18810098,jefe,jefe,18810098
18810101,null,fill,18810105
18810101,null,fill,18810104
18810101,null,fill,18810103
18810101,esposa,esposa,18810102
18810101,jefe,jefe,18810101
18810106,null,sogre,18810108
18810106,esposa,esposa,18810107
18810106,jefe,jefe,18810106
18810109,esposa,esposa,18810110
18810109,jefe,jefe,18810109
18810111,jefe,jefe,18810111
18810112,jefe,jefe,18810112
18810113,null,filla,18810116
18810113,null,filla,18810115
18810113,esposa,esposa,18810114
18810113,jefe,jefe,18810113
18810117,null,filla,18810119
18810117,esposa,esposa,18810118
18810117,jefe,jefe,18810117
18810120,null,fill,18810123
18810120,null,filla,18810122
18810120,esposa,esposa,18810121
18810120,jefe,jefe,18810120
18810124,null,filla,18810129
18810124,null,filla,18810128
18810124,null,filla,18810127
18810124,null,fill,18810126
18810124,esposa,esposa,18810125
18810124,jefe,jefe,18810124
18810130,null,filla,18810132
18810130,esposa,esposa,18810131
18810130,jefe,jefe,18810130
18810133,null,nebot,18810140
18810133,null,fill,18810136
18810133,null,filla,18810135
18810133,esposa,esposa,18810134
18810133,jefe,jefe,18810133
18810141,jefe,jefe,18810141
18810142,null,null,18810149
18810142,null,null,18810148
18810142,null,null,18810147
18810142,null,filla,18810146
18810142,null,fill,18810145
18810142,null,fill,18810144
18810142,null,esposa,18810143
18810142,jefe,jefe,18810142
18810150,null,filla,18810153
18810150,null,null,18810152
18810150,esposa,esposa,18810151
18810150,jefe,jefe,18810150
18810154,null,fill,18810157
18810154,null,fill,18810156
18810154,esposa,esposa,18810155
18810154,jefe,jefe,18810154
18810158,null,germana,18810159
18810158,jefe,jefe,18810158
18810160,null,parents,18810163
18810160,null,parents,18810162
18810160,null,parents,18810161
18810160,jefe,jefe,18810160
18810164,esposa,esposa,18810165
18810164,jefe,jefe,18810164
18810309,null,parents,18810312
18810309,null,parents,18810311
18810309,esposa,esposa,18810310
18810309,jefe,jefe,18810309
18810166,null,filla,18810169
18810166,null,fill,18810168
18810166,esposa,esposa,18810167
18810166,jefe,jefe,18810166
18810170,null,filla,18810172
18810170,esposa,esposa,18810171
18810170,jefe,jefe,18810170
18810173,esposa,esposa,18810174
18810173,jefe,jefe,18810173
18810175,null,null,18810178
18810175,null,filla,18810177
18810175,null,filla,18810176
18810175,jefe,jefe,18810175
18810179,null,altres,18810181
18810179,esposa,esposa,18810180
18810179,jefe,jefe,18810179
18810182,null,parents,18810184
18810182,esposa,esposa,18810183
18810182,jefe,jefe,18810182
18810185,null,net,18810193
18810185,null,net,18810192
18810185,null,net,18810191
18810185,null,net,18810190
18810185,null,net,18810189
18810185,null,filla,18810188
18810185,null,gendre,18810187
18810185,esposa,esposa,18810186
18810185,jefe,jefe,18810185
18810194,null,fill,18810198
18810194,null,filla,18810197
18810194,null,filla,18810196
18810194,esposa,esposa,18810195
18810194,jefe,jefe,18810194
18810199,null,null,18810201
18810199,esposa,esposa,18810200
18810199,jefe,jefe,18810199
18810202,null,filla,18810208
18810202,null,sogre,18810207
18810202,null,fill,18810206
18810202,null,filla,18810205
18810202,null,fill,18810204
18810202,esposa,esposa,18810203
18810202,jefe,jefe,18810202
18810209,null,null,18810211
18810209,null,null,18810210
18810209,jefe,jefe,18810209
18810212,null,cunyada,18810218
18810212,null,cunyada,18810217
18810212,null,cunyat,18810216
18810212,null,cunyat,18810215
18810212,null,null,18810214
18810212,esposa,esposa,18810213
18810212,jefe,jefe,18810212
18810219,null,null,18810224
18810219,null,fill,18810223
18810219,null,esposa,18810222
18810219,null,jefe,18810221
18810219,esposa,esposa,18810220
18810219,jefe,jefe,18810219
18810225,null,filla,18810229
18810225,null,filla,18810228
18810225,null,fill,18810227
18810225,esposa,esposa,18810226
18810225,jefe,jefe,18810225
18810230,esposa,esposa,18810231
18810230,jefe,jefe,18810230
18810232,null,null,18810235
18810232,null,null,18810234
18810232,esposa,esposa,18810233
18810232,jefe,jefe,18810232
18810236,null,parents,18810239
18810236,null,parents,18810238
18810236,null,parents,18810237
18810236,jefe,jefe,18810236
18810240,null,null,18810244
18810240,null,nebot,18810243
18810240,null,cunyat,18810242
18810240,esposa,esposa,18810241
18810240,jefe,jefe,18810240
18810245,jefe,jefe,18810245
18810246,null,null,18810250
18810246,null,null,18810249
18810246,null,sogre,18810248
18810246,esposa,esposa,18810247
18810246,jefe,jefe,18810246
18810251,null,filla,18810254
18810251,null,filla,18810253
18810251,esposa,esposa,18810252
18810251,jefe,jefe,18810251
18810255,null,altres,18810259
18810255,null,altres,18810258
18810255,null,fill,18810257
18810255,esposa,esposa,18810256
18810255,jefe,jefe,18810255
18810260,null,filla,18810266
18810260,null,filla,18810265
18810260,null,filla,18810264
18810260,null,fill,18810263
18810260,null,filla,18810262
18810260,esposa,esposa,18810261
18810260,jefe,jefe,18810260
18810267,null,fill,18810273
18810267,null,filla,18810272
18810267,null,filla,18810271
18810267,null,filla,18810270
18810267,null,fill,18810269
18810267,esposa,esposa,18810268
18810267,jefe,jefe,18810267
18810274,null,filla,18810277
18810274,null,fill,18810276
18810274,esposa,esposa,18810275
18810274,jefe,jefe,18810274
18810278,null,filla,18810283
18810278,null,filla,18810282
18810278,null,fill,18810281
18810278,null,filla,18810280
18810278,esposa,esposa,18810279
18810278,jefe,jefe,18810278
18810284,null,pare,18810290
18810284,null,fill,18810289
18810284,null,fill,18810288
18810284,null,fill,18810287
18810284,null,fill,18810286
18810284,esposa,esposa,18810285
18810284,jefe,jefe,18810284
18810291,null,fill,18810293
18810291,esposa,esposa,18810292
18810291,jefe,jefe,18810291
18810294,null,nebot,18810300
18810294,null,cunyada,18810299
18810294,null,cunyat,18810298
18810294,null,filla,18810297
18810294,null,filla,18810296
18810294,esposa,esposa,18810295
18810294,jefe,jefe,18810294
18810301,null,null,18810303
18810301,esposa,esposa,18810302
18810301,jefe,jefe,18810301
18810304,null,jove,18810308
18810304,null,fill,18810307
18810304,null,fill,18810306
18810304,esposa,esposa,18810305
18810304,jefe,jefe,18810304
18810506,null,fill,18810510
18810506,null,filla,18810509
18810506,null,filla,18810508
18810506,esposa,esposa,18810507
18810506,jefe,jefe,18810506
18810313,null,filla,18810316
18810313,null,fill,18810315
18810313,esposa,esposa,18810314
18810313,jefe,jefe,18810313
18810317,null,filla,18810322
18810317,null,altres,18810321
18810317,null,filla,18810320
18810317,null,filla,18810319
18810317,esposa,esposa,18810318
18810317,jefe,jefe,18810317
18810323,null,filla,18810326
18810323,null,filla,18810325
18810323,esposa,esposa,18810324
18810323,jefe,jefe,18810323
18810327,null,parents,18810332
18810327,null,parents,18810331
18810327,null,parents,18810330
18810327,null,parents,18810329
18810327,null,parents,18810328
18810327,jefe,jefe,18810327
18810333,null,fill,18810339
18810333,null,filla,18810338
18810333,null,fill,18810337
18810333,null,filla,18810336
18810333,null,filla,18810335
18810333,esposa,esposa,18810334
18810333,jefe,jefe,18810333
18810340,null,fill,18810348
18810340,null,filla,18810347
18810340,null,filla,18810346
18810340,null,filla,18810345
18810340,null,filla,18810344
18810340,null,filla,18810343
18810340,null,filla,18810342
18810340,esposa,esposa,18810341
18810340,jefe,jefe,18810340
18810349,jefe,jefe,18810349
18810350,null,fill,18810353
18810350,null,fill,18810352
18810350,esposa,esposa,18810351
18810350,jefe,jefe,18810350
18810354,null,germa,18810359
18810354,null,mare,18810358
18810354,null,fill,18810357
18810354,null,filla,18810356
18810354,esposa,esposa,18810355
18810354,jefe,jefe,18810354
18810360,esposa,esposa,18810361
18810360,jefe,jefe,18810360
18810362,esposa,esposa,18810363
18810362,jefe,jefe,18810362
18810364,null,null,18810368
18810364,null,null,18810367
18810364,null,null,18810366
18810364,esposa,esposa,18810365
18810364,jefe,jefe,18810364
18810369,esposa,esposa,18810370
18810369,jefe,jefe,18810369
18810371,null,altres,18810378
18810371,null,altres,18810377
18810371,null,altres,18810376
18810371,null,germa,18810375
18810371,null,filla,18810374
18810371,null,filla,18810373
18810371,null,altres,18810372
18810371,jefe,jefe,18810371
18810379,null,null,18810383
18810379,null,null,18810382
18810379,null,null,18810381
18810379,esposa,esposa,18810380
18810379,jefe,jefe,18810379
18810384,esposa,esposa,18810385
18810384,jefe,jefe,18810384
18810386,null,jove,18810389
18810386,null,fill,18810388
18810386,esposa,esposa,18810387
18810386,jefe,jefe,18810386
18810390,null,servents,18810395
18810390,null,filla,18810394
18810390,null,filla,18810393
18810390,null,fill,18810392
18810390,esposa,esposa,18810391
18810390,jefe,jefe,18810390
18810396,null,fill,18810399
18810396,null,filla,18810398
18810396,esposa,esposa,18810397
18810396,jefe,jefe,18810396
18810400,null,altres,18810402
18810400,null,null,18810401
18810400,jefe,jefe,18810400
18810403,null,null,18810410
18810403,null,filla,18810409
18810403,null,fill,18810408
18810403,null,fill,18810407
18810403,null,filla,18810406
18810403,null,filla,18810405
18810403,esposa,esposa,18810404
18810403,jefe,jefe,18810403
18810411,null,altres,18810415
18810411,null,fill,18810414
18810411,null,fill,18810413
18810411,esposa,esposa,18810412
18810411,jefe,jefe,18810411
18810416,null,null,18810424
18810416,null,null,18810423
18810416,null,null,18810422
18810416,null,filla,18810421
18810416,null,filla,18810420
18810416,null,filla,18810419
18810416,null,filla,18810418
18810416,esposa,esposa,18810417
18810416,jefe,jefe,18810416
18810425,null,filla,18810430
18810425,null,filla,18810429
18810425,null,fill,18810428
18810425,null,fill,18810427
18810425,esposa,esposa,18810426
18810425,jefe,jefe,18810425
18810431,null,null,18810434
18810431,null,fill,18810433
18810431,esposa,esposa,18810432
18810431,jefe,jefe,18810431
18810435,null,fill,18810439
18810435,null,filla,18810438
18810435,null,filla,18810437
18810435,esposa,esposa,18810436
18810435,jefe,jefe,18810435
18810440,null,null,18810442
18810440,esposa,esposa,18810441
18810440,jefe,jefe,18810440
18810443,null,fill,18810450
18810443,null,fill,18810449
18810443,null,filla,18810448
18810443,null,filla,18810447
18810443,null,filla,18810446
18810443,null,fill,18810445
18810443,esposa,esposa,18810444
18810443,jefe,jefe,18810443
18810451,jefe,jefe,18810451
18810452,null,fill,18810455
18810452,null,fill,18810454
18810452,esposa,esposa,18810453
18810452,jefe,jefe,18810452
18810456,null,filla,18810460
18810456,null,fill,18810459
18810456,null,fill,18810458
18810456,esposa,esposa,18810457
18810456,jefe,jefe,18810456
18810461,null,net,18810467
18810461,null,net,18810466
18810461,null,afillada,18810465
18810461,null,gendre,18810464
18810461,null,afillat,18810463
18810461,esposa,esposa,18810462
18810461,jefe,jefe,18810461
18810468,null,jove,18810471
18810468,null,fill,18810470
18810468,null,fill,18810469
18810468,jefe,jefe,18810468
18810472,null,null,18810478
18810472,null,null,18810477
18810472,null,null,18810476
18810472,null,null,18810475
18810472,null,null,18810474
18810472,esposa,esposa,18810473
18810472,jefe,jefe,18810472
18810479,null,neta,18810486
18810479,null,jove,18810485
18810479,null,fill,18810484
18810479,null,parents,18810483
18810479,null,parents,18810482
18810479,null,neta,18810481
18810479,null,filla,18810480
18810479,jefe,jefe,18810479
18810487,null,filla,18810491
18810487,null,filla,18810490
18810487,null,fill,18810489
18810487,esposa,esposa,18810488
18810487,jefe,jefe,18810487
18810492,null,nebot,18810499
18810492,null,neboda,18810498
18810492,null,neboda,18810497
18810492,null,cunyada,18810496
18810492,null,filla,18810495
18810492,null,filla,18810494
18810492,esposa,esposa,18810493
18810492,jefe,jefe,18810492
18810500,null,germa,18810502
18810500,esposa,esposa,18810501
18810500,jefe,jefe,18810500
18810503,null,altres,18810505
18810503,esposa,esposa,18810504
18810503,jefe,jefe,18810503
18810522,null,null,18810524
18810522,esposa,esposa,18810523
18810522,jefe,jefe,18810522
18810525,null,fill,18810528
18810525,null,fill,18810527
18810525,esposa,esposa,18810526
18810525,jefe,jefe,18810525
18810529,null,altres,18810542
18810529,null,altres,18810541
18810529,null,altres,18810540
18810529,null,altres,18810539
18810529,null,altres,18810538
18810529,null,altres,18810537
18810529,null,altres,18810536
18810529,null,fill,18810535
18810529,null,fill,18810534
18810529,null,fill,18810533
18810529,null,fill,18810532
18810529,null,fill,18810531
18810529,null,fill,18810530
18810529,jefe,jefe,18810529
18810511,null,mare,18810521
18810511,null,sogre,18810520
18810511,null,neta,18810519
18810511,null,net,18810518
18810511,null,filla,18810517
18810511,null,gendre,18810516
18810511,null,filla,18810515
18810511,null,filla,18810514
18810511,null,filla,18810513
18810511,esposa,esposa,18810512
18810511,jefe,jefe,18810511
18810543,esposa,esposa,18810544
18810543,jefe,jefe,18810543
18810545,null,null,18810550
18810545,null,fill,18810549
18810545,null,fill,18810548
18810545,null,fill,18810547
18810545,esposa,esposa,18810546
18810545,jefe,jefe,18810545
18810551,null,null,18810558
18810551,null,fill,18810557
18810551,null,fill,18810556
18810551,null,fill,18810555
18810551,null,fill,18810554
18810551,null,fill,18810553
18810551,esposa,esposa,18810552
18810551,jefe,jefe,18810551
18810559,null,filla,18810566
18810559,null,filla,18810565
18810559,null,filla,18810564
18810559,null,fill,18810563
18810559,null,fill,18810562
18810559,null,filla,18810561
18810559,esposa,esposa,18810560
18810559,jefe,jefe,18810559
18810567,null,pare,18810571
18810567,null,altres,18810570
18810567,null,germa,18810569
18810567,esposa,esposa,18810568
18810567,jefe,jefe,18810567
18810572,null,filla,18810576
18810572,null,fill,18810575
18810572,null,fill,18810574
18810572,esposa,esposa,18810573
18810572,jefe,jefe,18810572
18810577,null,filla,18810580
18810577,null,filla,18810579
18810577,esposa,esposa,18810578
18810577,jefe,jefe,18810577
